,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,preprocessed_content
514,4fc1c85d-7754-457d-8301-7a8f06fd7284,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apelikasi yang sangattt.....BAGUSSS,5.0,0.0,5.32.1,2025-09-23 10:35:46,,,5.32.1,apelikasi sangattt bagusss
515,da582477-45e3-488a-89e4-2798d9e112aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,snggt membantu.,5.0,0.0,,2025-09-23 10:32:27,,,,snggt bantu
516,5f48f3ab-0b1c-4faa-a7e3-eb78a4a32d86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantabbb dan cepet,5.0,0.0,5.32.1,2025-09-23 10:14:07,,,5.32.1,mantabbb cepat
517,7ba0b9ae-b8f8-4990-bba5-b0e719c74976,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terimakasih pak gojek..,5.0,0.0,5.32.1,2025-09-23 09:51:52,,,5.32.1,terimakasih gojek
518,8c3b2e21-d9e4-49b1-8123-39f5fda10cb7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik,5.0,0.0,5.32.1,2025-09-23 09:43:43,,,5.32.1,
519,2665a568-b307-4e09-8cb2-1471fbaec539,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ðŸ‘ŒðŸ‘Œâ¤ï¸â¤ï¸,5.0,0.0,5.32.1,2025-09-23 09:42:43,,,5.32.1,  
520,d9950e65-2b39-434a-9c09-2f80d55921cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sering sering banyakin promo dong ðŸ˜†ðŸ˜†ðŸ˜†,5.0,0.0,,2025-09-23 09:36:51,,,,banyak promo 
521,b6b9ef78-e4c9-4cc4-9e45-ff4c8acc27af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5.0,0.0,5.32.1,2025-09-23 09:33:30,,,5.32.1,oke
522,"2a495a4c-a1c1-484f-aa37-b4bfc663f11c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""GAK SENGAJA ke klik gofood tbtb kepesen:) mana gabisa di cancel/ganti pembayaran. tolong kedepannya Adain opsi cancel kalo belom 1 menit atau ga 30 detik deh paling cepet. gabisa di cancel diarahin ke cs sama aja ujung""""nya gabisa percuma."",1,1,,2025-09-23 09:32:38,""Hai Kak @Sims FreePlayDay, mohon maaf atas ketidaknyamanannya. Terkait laporanmu, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik """"Saya perlu membatalkan pesanan"""" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Miko"",2025-09-23 14:06:44,",,,,,,,,,,,
523,f43dfb8d-b9c4-47e6-8187-fad83d948cee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bguss,5.0,0.0,5.32.1,2025-09-23 09:09:35,,,5.32.1,bguss
524,5e103fb6-cfd1-4c65-ab8e-18fb088ba411,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5.0,0.0,,2025-09-23 08:57:35,,,,mantap
525,a9724129-c830-4d86-862e-8124849a2c75,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baik,4.0,0.0,5.24.2,2025-09-23 08:54:35,,,5.24.2,
526,"0f47c7c2-a1e9-468f-b5aa-f446fd11906b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""makasih gojek sudah menemani masa sekolah saya, dari kelas 1 smk sampai sekarang kelas 2 smk, alhamdulilah selalu dapat driver yang baik dan ramah"",5,0,,2025-09-23 08:48:34,,,",,,,,,,,,,,
527,fccadb2d-cc9a-4602-a368-a50fed10718a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gooooood,5.0,0.0,5.32.1,2025-09-23 08:44:13,,,5.32.1,gooooood
528,5357c74e-8cda-4176-868d-7a1c626c4556,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap dah nih aplikasi,5.0,0.0,,2025-09-23 08:43:18,,,,mantap nih aplikasi
529,5ee2e30c-af93-48be-a803-162188f55d56,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5.0,0.0,5.32.1,2025-09-23 08:33:42,,,5.32.1,mantap
530,"a1df4966-de02-48a9-8dc9-b1c4d4972bc2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""tadi saya naik gojek udah dianterin dari sch ke malioboro dengan plat yang sama. tapi kok setelah sampai, malah muncul lagi driver lain padahal saya tidak mengklik pesan lagi dan kasian drivernya nunggu 15 menit. dan driver yang saya pesen sebelumnya justru malah ga muncul di riwayat pemesanan. sebelumnya driver yang pertama memang sempat ada masalah di map nya sih, jadi aplikasinya dimatiin. tapi di HP saya masih muncul chat dengan driver itu"",2,1,,2025-09-23 08:14:02,""Hai Kak Airin, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhan yang kakak alami, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek lebih lanjut ya. ^Miko"",2025-09-23 14:05:15,",,,,,,,,,,,
531,87f203af-2c1e-4ee9-ba3d-cd130dbb4b6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke,5.0,0.0,5.32.1,2025-09-23 08:05:24,,,5.32.1,oke
532,54b70471-8fa7-4e17-afc4-df455b1a0b0c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tepat waktu,5.0,0.0,5.32.1,2025-09-23 08:01:21,,,5.32.1,
533,"be45dead-35fc-4ed0-bd76-c67177284555,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masa gopay pinjam ngak bisa bodoh,1,1,5.32.1,2025-09-23 07:59:12,""Hai Kak Ridho, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-25-266-0822-53413 di subjek email, ya. ^Miko"",2025-09-23 08:23:10,5.32.1",,,,,,,,,,,
534,"c062db68-a3d3-4f63-85fd-86e0d3640f51,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa saya ga bisa pinjam lagi padahal saya gak pernah telat bayar sekalipun,1,1,5.32.1,2025-09-23 07:42:15,""Hai Kak Agi, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Pinjam. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@findaya.com dan cantumkan kode psr-25-266-0819-16589 di subjek email, ya. ^Miko"",2025-09-23 08:19:27,5.32.1",,,,,,,,,,,
535,ee866579-18a1-48f0-a869-92d08011a3e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pengiriman cepat,5.0,0.0,5.32.1,2025-09-23 07:18:21,,,5.32.1,kirim cepat
536,"d2ba38a2-5a1e-4daf-9ad2-d7a1dff4a59e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""semua baik, cuma paket saya hilang pakai gosend . pihak cs tidak membantu"",1,1,5.31.2,2025-09-23 07:15:10,""Hai Kak Wildan, mohon maaf atas ketidaknyamanannya. Jika masih mengalami keluhan, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-266-0817-21929 pada subject email dan cantumkan nomor laporan sebelumnya serta ceritakan kembali detail permasalahannya. Kami tunggu detail laporan kamu ya. ^Miko"",2025-09-23 08:17:39,5.31.2",,,,,,,,,,,
537,e753e667-8025-4767-89a8-3321399f3ab1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5.0,0.0,5.32.1,2025-09-23 07:12:29,,,5.32.1,mantap
538,"01af5a31-fb7f-40fe-865b-f207227d6fe9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""bintang 1000 buat gojek kalo ada mah, untuk pelayanan sangat memuaskan. hari ini aku pesan makanan dan pesenan nya kurang lengkap. responnya sat set dan langsung di refund dong makasihh. semoga selalu konsisten yaaâ˜ºðŸ˜‡"",5,0,5.32.1,2025-09-23 07:08:58,,,5.32.1",,,,,,,,,,,
539,"ccde9ce3-b53d-4079-b34d-46e3715fd25c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""kocak ni driver gojek, ga ada kabar ditanyain dimana ga di jawab ðŸ˜‹"",1,1,5.32.1,2025-09-23 07:07:08,""Hai Kak Zefanya, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik """"Driver sulit untuk dihubungi"""" pada kolom pencarian ya. ^Miko"",2025-09-23 08:15:38,5.32.1",,,,,,,,,,,
540,b6e847b2-8db7-4e18-9310-6d18a70c262a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hapus aja aplikasinya bg,1.0,1.0,,2025-09-23 07:02:34,,,,hapus aplikasi
541,697c1021-fa8d-4d0c-b41b-278a1fd00fd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat puas penggunaan apk gojek ini sangat efesien dan sangat berguna,5.0,0.0,5.32.1,2025-09-23 06:58:02,,,5.32.1,puas guna apk gojek efesien guna
542,bd47e91c-9806-420c-be9f-a6fe6256d52a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baik,3.0,1.0,5.32.1,2025-09-23 06:46:09,,,5.32.1,
543,ea16ea17-37cd-4bd5-b40e-853f9bacea47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cepat tepat,5.0,0.0,5.32.1,2025-09-23 06:38:49,,,5.32.1,cepat
544,cae82946-20c5-4684-86e7-e4ba636c7e91,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5.0,0.0,5.32.1,2025-09-23 06:20:44,,,5.32.1,keren
545,"1b2a6f7f-04d4-43c5-8f8b-0d2bd5e51d99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""bagus cuman kadang aku pake pengiriman ekspress di gofood itu suka telat 30 menit sampe sejam,nunggunya lama dan estimasi waktunya ngaco katanya tinggal 15 menit aku liat 30 menit kemudian ttep 15 menitt"",4,1,5.32.1,2025-09-23 06:20:39,,,5.32.1",,,,,,,,,,,
546,adc83b62-963d-45f8-ab60-b6a6a7a9534a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pelayanan yang ramah dan baik,5.0,0.0,5.31.2,2025-09-23 06:13:58,,,5.31.2,layan ramah
547,"4938f50a-2cfe-4db1-b560-2b859782e2f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""real lebih bagus gojek dri pada sblh, voucher nya selalu ada setiap saat mau beli, fav bgt"",5,0,5.32.1,2025-09-23 06:08:31,,,5.32.1",,,,,,,,,,,
548,09082d01-438e-420a-a2ac-7bdb8589ddd9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pengantaran tepat waktu,5.0,0.0,5.32.1,2025-09-23 05:42:29,,,5.32.1,antar
549,"7210448b-6cb3-46bd-b1e3-1e7f61c5f932,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak ada promo ya,1,1,,2025-09-23 05:42:29,""Hai Kak Ahmad, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku ya. Apabila kamu mengalami keluhan, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Melisa"",2025-09-23 07:16:26,",,,,,,,,,,,
550,c2289612-7fac-43f9-844f-219b0d800cd6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sip gojek pasti ada jalan dan gojek slalu di hati,5.0,0.0,5.32.1,2025-09-23 05:39:35,,,5.32.1,sip gojek jalan gojek hati
551,ef85dc39-b1b3-4ff7-9f50-17344b6dfb73,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka banyak promonya apalagi koin gopay nya bisa dapat potongan harga mweheheheh,5.0,0.0,5.31.2,2025-09-23 05:28:51,,,5.31.2,suka promonya koin gopay nya potong harga mweheheheh
552,ba176e29-b5c4-4daa-83de-4fd740bf437e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantab,5.0,0.0,,2025-09-23 05:27:04,,,,mantab
553,2b580103-4afc-4877-bd1e-15f08cbc4c0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cepat,5.0,0.0,5.25.1,2025-09-23 05:20:01,,,5.25.1,cepat
554,284fd9ff-491c-46bf-94a6-5dc332d4bf4b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,okke,5.0,0.0,,2025-09-23 05:13:54,,,,okke
555,"a524d7a5-efbd-44fb-af89-25703fcd146d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""bintang 4 aja , buat driver makanan sama gocar sering gapunya kembalian ."",4,0,5.32.1,2025-09-23 05:02:10,,,5.32.1",,,,,,,,,,,
556,b3f0b8c1-a71b-4bcd-bc3c-ee16ae6acc52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ðŸ‘,5.0,0.0,5.31.2,2025-09-23 04:49:37,,,5.31.2,
557,2b744d6b-55ab-425b-bf1d-d11a19778c08,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best banget,5.0,0.0,5.32.1,2025-09-23 04:32:11,,,5.32.1,best
558,"be8197cd-b2f7-44b0-9cf6-f739bd25a85d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ribet mau tf hrus plus,1,1,5.32.1,2025-09-23 04:24:20,""Hai Kak Akhmad, mohon maaf atas ketidaknyamanannya. Dengan upgrade ke GoPay Plus, kamu bisa menikmati fitur tambahan yang mempermudah transaksi dan meningkatkan keamanan akunmu. Jika mengalami kendala saat proses upgrade, silakan kirim email ke customerservice@gopay.co.id dan cantumkan kode psr-25-266-0713-36165 di subject ya. ^Melisa"",2025-09-23 07:13:49,5.32.1",,,,,,,,,,,
559,719b395b-e5b0-4066-9cbe-620b7b19b19b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5.0,0.0,5.31.2,2025-09-23 04:22:57,,,5.31.2,bagus
560,5159cc1d-33b6-4a23-9082-1762c7c8fa68,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ðŸ‘ðŸ» okee,5.0,0.0,5.18.2,2025-09-23 04:22:19,,,5.18.2,  okee
561,44a71063-80f9-4a8c-a9f6-8504dd89f5fe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi kurang bagus,1.0,1.0,5.32.1,2025-09-23 04:18:37,,,5.32.1,aplikasi bagus
562,a53a0df3-c569-416b-9236-9248b4f50264,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Go Food ðŸº,5.0,0.0,,2025-09-23 04:16:38,,,,go food 
563,c514942b-3bee-4cd6-9a04-291f5d193262,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,swipp dah,5.0,0.0,5.32.1,2025-09-23 04:05:17,,,5.32.1,swipp
564,e8e04d15-8f5f-46bf-ad46-fd39a7656805,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sippppppppppp,5.0,0.0,5.31.2,2025-09-23 04:02:33,,,5.31.2,sippppppppppp
565,bd4624cb-bcf1-491c-b7f5-f7eef6bc854b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,inbox kalo ada loker,4.0,0.0,5.30.1,2025-09-23 03:57:50,,,5.30.1,inbox loker
566,5c7ac8fd-cce0-46f0-9718-99ce87f09d0c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5.0,0.0,5.32.1,2025-09-23 03:38:55,,,5.32.1,keren
567,"646ca63f-0b67-4b76-95fd-fe31d702cb0d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""gojek makin kesini titik mapsnya makin buruk dan jelek ya, ga tepat loh. bedanya jauh sekali pastikan kamu memberi ijin lokasi? ya jelas lah saya beri ijin. bodoh banget respon anda"",2,1,5.18.2,2025-09-23 03:34:36,""Hai, Kak Nicky. Pastikan kamu sudah memberikan izin akses lokasi untuk aplikasi Gojek dan update ke versi terbaru, ya. Jika titik jemput masih bermasalah, laporkan melalui halaman Bantuan di aplikasi > ketik """"Rute dari/menuju lokasi titik jemput/antar saya bermasalah"""" > pilih artikel dan isi formulirnya. Kami siap membantu. ^Miko"",2025-09-19 03:43:43,5.18.2",,,,,,,,,,,
568,2760df29-5361-4671-a281-00662503f86f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantaf,5.0,0.0,,2025-09-23 03:32:26,,,,mantaf
569,"b2202e50-97d3-4989-85f6-d37de90759a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Mengutamakan keinginan, keamanan dan keselamatan pelanggan"",5,0,5.32.1,2025-09-23 03:11:26,,,5.32.1",,,,,,,,,,,
570,e76a1da0-4159-45f1-8684-81ae5ee156e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5.0,0.0,5.20.1,2025-09-23 03:05:32,,,5.20.1,bantu
571,db0913d8-2a94-4a45-8fba-823d6b6b2791,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5.0,0.0,5.32.1,2025-09-23 02:56:56,,,5.32.1,bagus
572,a4231955-4f64-4769-8a1d-229333470167,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Alhamdulillah semenjak saya tida punya motor apk ini sangat membantu,5.0,0.0,5.32.1,2025-09-23 02:43:57,,,5.32.1,alhamdulillah semenjak motor apk bantu
573,"69e4976c-8fca-4e8f-b56e-2bfca3d6aeca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Coba tolong di update lagi yang lebih baik, supayakita sebagai customer bisa memilih jalan yg kita mau dan berikan harga sesuai yg ada di jalannya, supaya kita tidak ada kendala dalam perjlanan bersama driver, dan juga tambahkan tanpa tol kalo bisa supaya kita sebagai customer tidak ingin melewati tol setiap kali saya memesan gocar selalu ada saja lewat tol, mohon lebih update lagi banyak fitur lagi supaya kita bisa leluasa enak untuk memakai aplikasi ini, terima kasih"",1,1,5.28.2,2025-09-23 02:40:24,,,5.28.2",,,,,,,,,,,
574,101e5c48-7887-4749-a06e-c0a0ab76f3d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5.0,0.0,5.33.1,2025-09-23 02:37:36,,,5.33.1,keren
575,90e9bf5c-3985-472a-b4d2-68c44faf4936,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lebih murah dibanding jasa sebelah,5.0,0.0,4.74.2,2025-09-23 02:28:54,,,4.74.2,murah banding jasa belah
576,7061aca9-504b-4f42-ba74-78a574980b1a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5.0,0.0,5.32.1,2025-09-23 02:28:39,,,5.32.1,oke
