reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
242a6b28-a7a3-41d0-8e5d-b7d58ff07786,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok mantap,5,0,,2025-09-26 12:36:52,,,
27a8e182-a270-4de6-a624-9af391108c1c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,5.33.1,2025-09-26 12:30:37,,,5.33.1
29f01c01-2ea1-4982-b850-da03147163d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat berguna,5,0,5.33.1,2025-09-26 12:27:50,,,5.33.1
018e4efe-15be-44c7-b080-c4bafd61c9d6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,driver yg berpengalaman sopan rute terbaik pokoknya the best lah buat gojek,5,0,5.32.1,2025-09-26 12:17:21,,,5.32.1
16ce3a7d-24f5-4583-b25a-7a762483e8b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,5.32.1,2025-09-26 12:13:32,,,5.32.1
6b05bc14-b296-492d-a201-3493654d2051,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""gojek makin bobrok aplikasinya,"",2,2,5.32.1,2025-09-26 12:07:46,,,5.32.1"
29a4edad-bab2-489e-b08f-1274257341f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""gw ada saran, ga tau di denger atau engga. but ini menurut gw bagus banget buat prevent order fiktif. tambahin fitur auth angka kyk yang di aplikasi luar. jadi si user nanti pas pesen dapet angka yang bisa digunain buat autentikasi orderan ke driver dan disisi driver nanti bakal ngetikin angka dari user buat verifikasi. jadi gaperlu sebut nama pemesan lagi, cukup kode nya aja. kalo misal kodenya ga valid sampe beberapa kali, dianggap orderan tersebut gagal."",4,0,5.33.1,2025-09-26 12:00:47,,,5.33.1"
4b81e500-9026-4684-83d9-f9849ca81662,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,senang sekali memakai apk gojek,5,0,5.31.2,2025-09-26 11:50:51,,,5.31.2
8b5535bc-16fc-4988-8ae0-d1d599975c9b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""1x dikecewain gosend, bisa2nya salah kirim padahal biasanya lancar jaya... mungkin lagi oleng itu si bapak driver. Selebihnya aman banget... udah dicoba semua dari mulai gofood, gomart, goshop, goride, gocar, top up, tarik tunai(pake aplikasi gopay).. ga ada masalah..."",5,0,5.33.1,2025-09-26 11:49:47,,,5.33.1"
83a23639-5846-48d5-9dab-e3df84929ce1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""drivernya lambat semua buat ngejemput customer, nunggu 10 menit bahkan 15 menit dan gada hasilnua"",1,1,5.32.1,2025-09-26 11:28:51,""Hai Kak Nauval, mohon maaf atas ketidaknyamanannya. Agar dapat dibantu lebih lanjut, silakan laporkan melalui menu Bantuan (pada menu Profil Saya) di aplikasi Gojek dengan mengetik """"Driver menjemput terlalu lama"""" pada kolom pencarian. Semoga informasi ini membantu kamu. ^Melisa"",2025-09-26 12:51:39,5.32.1"
2db9d3f8-cb04-4520-95ae-92eec52af954,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,,2025-09-26 11:17:37,,,
cd823864-f30b-4898-a5db-7adba3a96a26,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,g bisa pke go food. error terus tulisannya rame yg make.,1,1,5.19.2,2025-09-26 11:14:17,""Mohon maaf atas kendala yang dialami, Kak. Sebelum bertransaksi, pastikan sinyal internet bagus dan sudah pakai aplikasi Gojek versi terbaru, ya. Jika masih berkendala, laporkan melalui halaman Bantuan di aplikasi > ketik """"Tidak dapat melakukan pemesanan"""" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Melisa"",2025-09-26 12:50:39,5.19.2"
d9029569-16e8-4dff-a54b-e351cf6d7735,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ðŸ˜ðŸ˜,5,0,4.33.1,2025-09-26 11:08:24,""Hai Wiwiek, mohon maaf untuk kendalanya. Mohon pastikan sinyal internet kamu stabil, aktifkan App Permission/Izinkan Aplikasi dan logout kemudian login kembali."
407fac04-3ff6-4dc7-9925-ab2c9b9de660,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""akan saya ubah bintangnya kalau komplenan sya yg soal driver gojek maki2 dan ngomong kasar ke konsumen tdi siang itu di tindak lanjuti, driver emosian pdhl customer GK salah apa2 ,apa lgi kasar dan ngomong kirang ajar di depan skolah Islam dan di depan anak2 kecil. miris driver GK ada adab bisa lolos JD driver gojek. pdhl udah langganan gojek dr lama tp Bru kali ini nemuin driver bgtu astaghfirullah sampe trauma takut nemuin lgi yg driver modelan bgtuðŸ™‚â€â†•ï¸ðŸ˜ŒðŸ¥¹"",1,0,,2025-03-06 12:02:17,""Hai Kak Yayu, mohon maaf atas ketidaknyamanannya. Jika kamu masih mengalami kendala, silakan laporkan melalui email ke customerservice@gojek.com dengan melampirkan kode psr-25-065-1316-20582 pada subject email dan cantumkan nomor laporan kamu sebelumnya pada email yang kamu kirimkan. Kami tunggu detail laporan kamu ya. ^Melisa"",2025-03-06 13:16:30,"
Jika masih mengalami kendala, silakan laporkan detailnya melalui email ke customerservice@go-jek.com dan mencantumkan kode psr-21-348-0658-18728 pada subjek email. ^Viska"",2021-12-14 06:56:37,4.33.1"
75d57b59-39f1-4e95-977e-6d7a9674a31c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pokoknya best,5,0,5.30.1,2025-09-26 11:07:07,,,5.30.1
cdf92d43-b59d-448c-89b6-39114d0a445a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""pelanggan membayar tarif 18ribu, tp yg di terima driver 6ribu. sangat sangat biadab"",1,1,,2025-09-26 11:04:53,""Hai Kak Basyirudin, mohon maaf untuk kendalanya. Laporan yang Anda sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Jika Anda memiliki pertanyaan atau kendala lainnya, silakan kunjungi menu Bantuan di aplikasi Gojek Driver App Anda. ^Melisa"",2025-09-26 12:48:56,"
bb19b775-04aa-45c8-a355-46497c6e9e52,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""konsumen order instan, kenapa dijadikan multi-instan? alhirnya harus menunggu lebih lama. karna gojek nya harus nyari 1 lagi biar sekalian jalanðŸ˜­"",1,1,5.32.1,2025-09-26 10:50:21,""Hai Kak Arif, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik """"Saya menunggu pengiriman terlalu lama"""" pada kolom pencarian ya. ^Melisa"",2025-09-26 12:47:27,5.32.1"
1a0d2888-58cb-4f37-9ffd-139f875d9886,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terima kasih Gojek ðŸŽ­,5,0,,2025-09-26 10:45:25,,,
f6da5fb8-c0c1-478a-a260-4f61648bff5f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,oke susah daptar nya..sudah lebih puluhan kali..di upload belum beres juga.,3,0,3.29.1,2025-09-26 10:38:58,""Mohon maaf atas kendalanya, Kak Hendi. Untuk mendapatkan kode OTP saat registrasi aplikasi Gojek, tunggu setidaknya 30 detik sampai kode OTP dikirimkan, pastikan nomor yang kamu daftarkan di aplikasi Gojek aktif dan bisa menerima SMS. Semoga informasi kami bisa membantu. ^Melisa"",2025-09-26 12:45:47,3.29.1"
154cd171-79e7-45d6-8f8c-ba5d72ddb50e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""hapus aja aplikasi lu, lama amat dapat gojeknya"",1,1,5.32.1,2025-09-26 10:34:38,""Mohon maaf atas kendalanya, Kak Teguh. Kesulitan mendapatkan driver bisa terjadi karena tingginya permintaan saat jam sibuk atau tidak ada driver di sekitar. Silakan tunggu dan coba kembali. Untuk info lebih lanjut, kunjungi menu Bantuan dan cari artikel """"Saya tidak mendapatkan driver"""". ^Melisa"",2025-09-26 12:44:08,5.32.1"
a61b2ba0-ad65-4c3e-84f3-9dbcef7649eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,di gojek bayak promo,5,0,5.29.2,2025-09-26 10:18:41,,,5.29.2
88e02122-8ba7-4892-ab86-256a6aef0860,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,promonya sudah makin dikit niyyy,4,0,5.33.1,2025-09-26 10:10:02,,,5.33.1
d94bc791-6093-4fef-a0e0-3c96e5a16316,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantul,5,0,5.20.1,2025-09-26 09:59:39,,,5.20.1
cf102e56-e129-4a76-9ce1-faabf9a68c70,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini kenapa gabisa beli pulsa ya,5,0,5.33.1,2025-09-26 09:53:48,,,5.33.1
288692f7-bf48-464e-ba8f-498a2dc4d391,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""topup status berhasil tapi duit ga masuk dihubungi susah , dasar maling"",1,1,,2025-09-26 09:53:23,""Hai Kak Jaka, pastikan nomor tujuan sudah benar, sudah cek halaman Riwayat, dan coba keluar dan masuk kembali ke aplikasi. Jika saldo masih belum masuk, silakan laporkan melalui menu Bantuan > ketik 'Top up GoPay saya belum masuk' > isi formulir. Terima kasih.^Melisa"",2025-09-26 12:42:55,"
6f9d6eb8-27e7-489e-af08-a8cfb14d3619,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terus integrasi hilirisasi seluruh layanan domestik maupun internasional yang ada saat ini menjadi satu,5,0,5.33.1,2025-09-26 09:46:33,,,5.33.1
a3862148-4e10-43bf-ab29-061fd9bfd14e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,joooosss,5,0,5.32.1,2025-09-26 09:45:44,,,5.32.1
c33a35c5-b1c4-4991-8396-39ba739a5ae1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hari ini tanggal 26 september 2025 jam 14.20 di depan suprmarkt superindo pdk lebak bulus jakarta selatan tolong itu manajemen gojek indonesia diajarkan kembali sopan santun ke mitra driver motor nya hari di depan supermarket dekat pdk lebak bulus ada motor driver kondisi jalan raya cukup ramai itu motor dari sebelah kiri jalan tiba tiba akan belok kanan ke arah komplek adhiyaksa lebak bulus saya tidak klakson apa apa tapi mobil yang klaksonin MALAH SAYA DIKATAIN MONYET SAMA ITU DRIVER GOJEK,1,1,4.51.1,2025-09-26 09:41:49,""Hai Kak Fadhil, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik """"Driver kurang sopan"""" pada kolom pencarian ya. ^Miko"",2025-09-26 08:21:36,4.51.1"
6700573d-783c-4f24-ac89-0821ed33cda8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,menarik,5,0,5.32.1,2025-09-26 09:24:59,,,5.32.1
990501c6-6690-414e-b0df-6eacd8f5f86a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""BAGUS BANGET, DRIVER NYA BAIK POL"",5,0,5.26.1,2025-09-26 09:22:09,,,5.26.1"
72970556-294e-4079-8346-2b60064c19e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sippp dehhh,5,0,5.32.1,2025-09-26 09:04:33,,,5.32.1
47c22339-a559-4f0f-9e6c-95b3be9d4724,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,5.32.1,2025-09-26 09:04:15,,,5.32.1
3923d7ae-a6fe-4e64-a9d9-57c71d76772f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gojek sangat membantu hanya saja banyak juga gojek yang tidak ada respon semoga lebih baik lagi ke depannya terimakasih,4,0,5.32.1,2025-09-26 08:54:39,,,5.32.1
ba7055a1-ff0a-4d22-afbe-3164afeda19b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hari ini tumben sy dpet gojek yg ga punya adab..jdi sy pesen gojek tapi gojek yg sy pesan TDK ada respon(chat sy)..dn posisi gojek juga ga gerak.. akhirnya sy cancel dn sy minta anter anak..bgtu kami mo brangkt gojek Dateng sambil bentak2 sy..knpa dicancel dan tetep ngamuk2 dng kalimat yg ga jlas.. KLO posisi gojek gerak ato ga dia chat sy blng tunggu psti sy tunggu..ini udh mo hujan sy butuh cepat.. sy ga pernah ketemu gojek yg model gini asli kasar bngt,3,1,5.33.1,2025-09-26 08:54:10,""Hai Kak Nia, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhannya, silakan laporkan melalui menu Bantuan di aplikasi Gojek dengan mengetik """"Driver kurang sopan"""" pada kolom pencarian ya. ^Melisa"",2025-09-26 12:40:07,5.33.1"
37baa5a9-7612-4468-97cc-987ecd9235e4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ongkos,1,0,5.32.1,2025-09-26 08:41:49,,,5.32.1
ba5aa55a-4571-435b-9027-a09ded7e60b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""mantap, kasih driver yg terdekat."",5,0,5.32.1,2025-09-26 08:16:23,,,5.32.1"
9f4ebe69-34a5-4d2a-8528-15a7fe70b199,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""saya diintimidasi driver gojek. dia bilang dia tahu rumah, tempat kerja dan akun saya. karena dibilang beri laporan sehingga dia kena sanksi padahal SAYA TIDAK PERNAH KIRIM LAPORAN. LAIN KALI BERI INFO YANG JELAS KEPADA DRIVER ALASAN DIA DISANKSI SUPAYA CUSTOMER TIDAK DIPERSALAHKAN. sebagai perempuan, saya merasa tidak aman. saya berencana tutup akun gojek sebagai penyelesaian. tks. ðŸ™"",1,1,5.32.1,2025-09-26 07:57:46,""Hai Kak Anas, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhan yang kakak alami, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek lebih lanjut ya. ^Miko"",2025-09-26 01:06:11,5.32.1"
94af6287-3faf-473b-8b56-325d2ccbcd89,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,okok,5,0,5.32.1,2025-09-26 07:53:28,,,5.32.1
1d9be71c-4c33-4e76-9990-822d082c4de2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""udah mesan go food, pesanan udah status lagi di siapkan resto, udah lama menunggu, sampai 2 jam ee malah di cancel sama gojek nya.. ini buat asam kumat aja"",1,1,5.33.1,2025-09-26 07:39:27,""Hai Kak Agusman, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhan yang kakak alami, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek lebih lanjut ya. ^Miko"",2025-09-26 08:23:24,5.33.1"
6d04908a-30be-47e1-81d2-3c9bd3bb0094,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gojek emang hebat,5,0,,2025-09-26 07:38:58,,,
25be7e57-09e9-4ee6-a199-7b3f5a1808f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngebug mau login gabisa payahh,1,1,5.33.1,2025-09-26 07:33:58,""Hai Kak @Nailaanandaa, mohon maaf atas kendala yang kamu alami. Sebelum login, pastikan kamu udah pakai Gojek versi terbaru & tidak ada kendala pada akun kamu, ya. Untuk info lebih lanjut, silakan ke halaman bantuan login di aplikasi dengan cara klik ikon """"?"""" > pilih """"Tidak bisa masuk ke akun Gojek"""" > pilih """"Saya mendapatkan notifikasi eror"""". ^Miko"",2025-09-26 08:18:34,5.33.1"
324f012b-a3e1-490e-a5c3-1854c17e899f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mudah digunakan,5,0,5.32.1,2025-09-26 07:28:05,,,5.32.1
b5b16d94-d2aa-4388-857d-31e0f27d6f6b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makanan nya sering tidak layak makan kdang dana di kembalikan kandang dana tidak dikembalikan heran kenapa klo tidak ad stok yg baru harusnya penjual tidak usah kirim batalin aja buat rugi dan kecewa pembeli .,1,1,5.32.1,2025-09-26 06:57:46,""Hai Kak @sayang 11, mohon maaf atas kendala yang kamu alami karena pesanan yang diterima dalam kondisi mengecewakan."
Mohon laporkan hal ini kepada kami melalui halaman Bantuan di aplikasi Gojek > ketik """"Kualitas makanan kurang baik"""" pada kolom pencarian > pilih artikel dan klik tombol yang tersedia di bawah """"Masih memerlukan bantuan?"""". ^Miko"",2025-09-26 08:14:53,5.32.1"
e2b16731-b364-4e01-9989-9f56f8e6da65,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,5.33.1,2025-09-26 06:56:22,,,5.33.1
f205c100-9703-4c90-95e1-fcd37eb84eb3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,drivernya maling duit jir ðŸ¤­,1,1,,2025-09-26 06:53:23,""Hai Kak Nasywa, mohon maaf atas ketidaknyamanannya. Laporan yang kamu sampaikan akan menjadi masukan bagi kami untuk terus meningkatkan kualitas layanan kami ke depannya. Kemudian terkait keluhan yang kakak alami, silakan laporkan melalui menu Bantuan di aplikasi Gojek agar tim kami bisa bantu cek lebih lanjut ya. ^Miko"",2025-09-26 08:09:43,"
fbd3e629-c4a8-4270-8e6d-f5774a840199,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak promo,5,0,5.33.1,2025-09-26 06:41:11,,,5.33.1
3f87efcc-3136-4c01-8cdd-93090375f82d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""Salah satu moda transportasi andalan di kota saya, Malang, Jatim"",5,0,5.29.2,2025-09-26 06:40:00,,,5.29.2"
725419c6-7b19-439f-a36c-afd03f8a1458,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gojek aplikasi besar klau kasih paylatter yg konsisten lah..saya dah lama pakai ini aplikasi..tiba tiba kena review pay latter nya..pdhal brusaha slalu lancar bayar..kmrin sudah bisa kembali digunakan paylatter nya..pas mau di pakai di blokir lagi..saran saya klau dah kga mau kasih paylatter hapus aj..dan kga usa kasih lagi..saya masi ada pay latter lain nya kok..jgn bikin bete pelangan lah,2,2,5.32.1,2025-09-26 06:31:27,""Hai Kak Syahrul, mohon maaf atas ketidaknyamanan yang kamu alami terkait GoPay Later. Agar masalahnya dapat segera kami bantu, silakan ceritakan lebih lanjut kepada kami melalui email ke support@mab.co.id dan cantumkan kode psr-24-308-0821-45451 di subjek email, ya. ^Miko"",2024-11-03 08:21:58,5.32.1"
89c74c1-ab01-4931-9258-8555ecd4d4fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good,5,0,5.32.1,2025-09-26 06:27:15,,,5.32.1
42f55157-ee8f-4ba4-85c9-3c1c4b87cd3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,""mending pake aplikasi sebelah, update mulu promo kaga ada"",1,1,5.32.1,2025-09-26 06:21:56,""Hai Kak Lukman, mohon maaf atas ketidaknyamanannya. Mengenai promo mengikuti syarat dan ketentuan yang berlaku ya. Apabila kamu mengalami keluhan, silakan laporkan melalui menu Bantuan di aplikasi Gojek atau GoPay agar tim kami bisa bantu cek ya. Kami tunggu detail permasalahannya. ^Miko"",2025-09-26 06:47:12,5.32.1"
1de07db9-7476-4832-bbda-1bc91a7f2538,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,SERING LEMOT ! PAYAH,3,0,5.18.2,2025-09-26 06:08:02,""Hai Kak, mohon maaf atas kendalanya. Pastikan kamu sudah menggunakan aplikasi Gojek versi terbaru, ya. Jika masih berkendala, silakan laporkan melalui halaman Bantuan > ketik """"Kendala tampilan dan notifikasi"""" di kolom pencarian > pilih artikel dan lengkapi formulirnya. Kami siap membantu. ^Miko"",2025-09-26 06:45:13,5.18.2"
